State Name,District Name,GENERAL Current Population,GENERAL Covered Population,Minority Current Population,Minority Covered Population,Total Current Population,Total Covered Population,gcg,mcm,tct
HIMACHAL PRADESH,BILASPUR,254150.0,184236.0,98764.0,71400.0,352914.0,255636.0,0.7249104859335038,0.7229354825644971,0.7243577755487173
HIMACHAL PRADESH,CHAMBA,239993.0,228957.0,216532.0,207286.0,456525.0,436243.0,0.9540153254469922,0.9572996139138787,0.9555730792399102
HIMACHAL PRADESH,HAMIRPUR,306896.0,286191.0,100403.0,93499.0,407299.0,379690.0,0.9325341483759971,0.9312371144288517,0.9322144174181621
HIMACHAL PRADESH,KANGRA,1165810.0,1106719.0,319812.0,306373.0,1485622.0,1413092.0,0.9493133529477359,0.9579784373319326,0.951178698215293
HIMACHAL PRADESH,KINNAUR,16910.0,14593.0,71232.0,65671.0,88142.0,80264.0,0.8629804849201655,0.9219311545372866,0.9106214971296317
HIMACHAL PRADESH,KULLU,277408.0,235499.0,127069.0,109682.0,404477.0,345181.0,0.8489264909447456,0.8631688295335606,0.8534008114182018
HIMACHAL PRADESH,LAHUL AND SPITI,6482.0,6482.0,29605.0,29605.0,36087.0,36087.0,1.0,1.0,1.0
HIMACHAL PRADESH,MANDI,654709.0,528203.0,290014.0,236300.0,944723.0,764503.0,0.8067752238017195,0.8147882516016468,0.809235087956999
HIMACHAL PRADESH,SHIMLA,442433.0,376400.0,186335.0,157656.0,628768.0,534056.0,0.8507502830937114,0.8460890331929053,0.8493689246272075
HIMACHAL PRADESH,SIRMAUR,333110.0,283187.0,154206.0,124580.0,487316.0,407767.0,0.8501305874936207,0.8078803678196698,0.8367609518259199
HIMACHAL PRADESH,SOLAN,308812.0,258583.0,163153.0,138595.0,471965.0,397178.0,0.8373476419310131,0.8494787101677567,0.8415412159799985
HIMACHAL PRADESH,UNA,358880.0,334123.0,105736.0,99133.0,464616.0,433256.0,0.9310159384752563,0.9375520163425891,0.9325034006577475
JAMMU AND KASHMIR,ANANTNAG,560309.0,463865.0,35033.0,23839.0,595342.0,487704.0,0.827873548345645,0.6804726971712386,0.8191997204967901
JAMMU AND KASHMIR,BANDIPORA,222647.0,148487.0,68005.0,35868.0,290652.0,184355.0,0.6669166887494554,0.5274318064848172,0.6342808582084417
JAMMU AND KASHMIR,BARAMULLA,838443.0,615955.0,27860.0,16796.0,866303.0,632751.0,0.7346414723481501,0.6028715003589376,0.7304037963622427
JAMMU AND KASHMIR,BUDGAM,705484.0,499419.0,17378.0,12767.0,722862.0,512186.0,0.7079097470672616,0.7346645183565428,0.7085529464821778
JAMMU AND KASHMIR,DODA,484133.0,225573.0,51620.0,23932.0,535753.0,249505.0,0.4659318823546422,0.46361875242154205,0.4657090114287741
JAMMU AND KASHMIR,GANDERBAL,283180.0,174749.0,47372.0,16178.0,330552.0,190927.0,0.6170951338371354,0.3415097525964705,0.5776004985599845
JAMMU AND KASHMIR,JAMMU,740551.0,548945.0,364982.0,241945.0,1105533.0,790890.0,0.7412656251898924,0.6628957044456987,0.7153924848919028
JAMMU AND KASHMIR,KARGIL,13.0,1.0,118786.0,104819.0,118799.0,104820.0,0.07692307692307693,0.8824188035627094,0.8823306593489845
JAMMU AND KASHMIR,KATHUA,343671.0,248396.0,126924.0,78725.0,470595.0,327121.0,0.7227726517512388,0.6202530648261952,0.6951221326193436
JAMMU AND KASHMIR,KISHTWAR,113495.0,62425.0,21195.0,7555.0,134690.0,69980.0,0.5500242301422971,0.35645199339466854,0.5195634419778751
JAMMU AND KASHMIR,KULGAM,454027.0,376542.0,27939.0,19544.0,481966.0,396086.0,0.8293383433143844,0.6995239629192168,0.8218131569446807
JAMMU AND KASHMIR,KUPWARA,634748.0,369350.0,46594.0,30722.0,681342.0,400072.0,0.5818844643858665,0.6593552817959394,0.5871823548232752
JAMMU AND KASHMIR,LEH (LADAKH),6291.0,2256.0,86681.0,68493.0,92972.0,70749.0,0.3586075345731998,0.7901731636690855,0.7609710450458202
JAMMU AND KASHMIR,POONCH,317719.0,187835.0,206275.0,89436.0,523994.0,277271.0,0.5911985118925843,0.433576536177433,0.5291491887311687
JAMMU AND KASHMIR,PULWAMA,431628.0,283682.0,22760.0,14034.0,454388.0,297716.0,0.6572372505954202,0.6166080843585238,0.6552021620289268
JAMMU AND KASHMIR,RAJAURI,408487.0,220194.0,173492.0,87169.0,581979.0,307363.0,0.5390477542736978,0.502438152767851,0.5281341766627318
JAMMU AND KASHMIR,RAMBAN,260784.0,129196.0,22374.0,9909.0,283158.0,139105.0,0.49541382906926806,0.4428801287208367,0.49126282852682956
JAMMU AND KASHMIR,REASI,252415.0,150482.0,35634.0,18251.0,288049.0,168733.0,0.5961690073886259,0.5121793792445417,0.585778808466615
JAMMU AND KASHMIR,SAMBA,380704.0,249512.0,155454.0,101491.0,536158.0,351003.0,0.6553963183995966,0.6528683726375648,0.6546633641575804
JAMMU AND KASHMIR,SHOPIAN,251141.0,169209.0,10297.0,4295.0,261438.0,173504.0,0.6737609550013738,0.417111780130135,0.6636525677216013
JAMMU AND KASHMIR,SRINAGAR,177969.0,112940.0,1619.0,1619.0,179588.0,114559.0,0.6346049031011018,1.0,0.6378989687506961
JAMMU AND KASHMIR,UDHAMPUR,413516.0,198652.0,140281.0,62210.0,553797.0,260862.0,0.48039737277396766,0.4434670411531141,0.47104263836748844
JHARKHAND,BOKARO,810959.0,810959.0,397094.0,397094.0,1208053.0,1208053.0,1.0,1.0,1.0
JHARKHAND,CHATRA,451099.0,438160.0,444710.0,437417.0,895809.0,875577.0,0.9713167176163104,0.9836005486721684,0.9774148283841756
JHARKHAND,DEOGHAR,657193.0,649338.0,487593.0,483790.0,1144786.0,1133128.0,0.9880476511466191,0.9922004622707873,0.9898164373079336
JHARKHAND,DHANBAD,393022.0,390674.0,193212.0,192627.0,586234.0,583301.0,0.9940257797273435,0.9969722377492082,0.9949968783796231
JHARKHAND,DUMKA,478774.0,478416.0,658012.0,657641.0,1136786.0,1136057.0,0.9992522568059251,0.9994361804951886,0.9993587183515631
JHARKHAND,GARHWA,645804.0,645537.0,499339.0,498986.0,1145143.0,1144523.0,0.9995865618670681,0.9992930654325017,0.9994585829018734
JHARKHAND,GIRIDIH,1292630.0,1280837.0,449120.0,444449.0,1741750.0,1725286.0,0.9908767396702847,0.9895996615603847,0.9905474379216306
JHARKHAND,GODDA,706071.0,705860.0,468042.0,468042.0,1174113.0,1173902.0,0.9997011631974688,1.0,0.9998202898698848
JHARKHAND,GUMLA,237552.0,232976.0,633820.0,621459.0,871372.0,854435.0,0.9807368491951236,0.9804976176201445,0.9805628365382408
JHARKHAND,HAZARIBAG,968857.0,968857.0,389720.0,389720.0,1358577.0,1358577.0,1.0,1.0,1.0
JHARKHAND,JAMTARA,359780.0,357166.0,332677.0,331096.0,692457.0,688262.0,0.9927344488298404,0.9952476426082957,0.993941862093964
JHARKHAND,KHUTI,92199.0,86559.0,371755.0,363327.0,463954.0,449886.0,0.9388279699345979,0.9773291549542037,0.9696780284252318
JHARKHAND,KODERMA,420606.0,419520.0,114688.0,114619.0,535294.0,534139.0,0.997418011155333,0.9993983677455357,0.9978423072180895
JHARKHAND,LATEHAR,213350.0,213350.0,373159.0,373159.0,586509.0,586509.0,1.0,1.0,1.0
JHARKHAND,LOHARDAGA,133636.0,132366.0,239538.0,236979.0,373174.0,369345.0,0.9904965727797899,0.9893169351000677,0.9897393709100848
JHARKHAND,PAKUR,370498.0,370498.0,410159.0,409981.0,780657.0,780479.0,1.0,0.9995660219573385,0.9997719869289585
JHARKHAND,PALAMU,820212.0,819181.0,538850.0,538827.0,1359062.0,1358008.0,0.9987430079052733,0.9999573165073768,0.9992244651090237
JHARKHAND,PASCHIM SINGHBHUM,287653.0,287345.0,936202.0,934708.0,1223855.0,1222053.0,0.9989292654691591,0.998404190548621,0.9985276033517042
JHARKHAND,PURBI SINGHBHUM,432921.0,385573.0,706052.0,565229.0,1138973.0,950802.0,0.8906313161061717,0.8005486847994199,0.8347888843721493
JHARKHAND,RAMGARH,472554.0,472554.0,243549.0,243549.0,716103.0,716103.0,1.0,1.0,1.0
JHARKHAND,RANCHI,763491.0,761237.0,815057.0,810944.0,1578548.0,1572181.0,0.9970477713555235,0.9949537271626402,0.9959665464718209
JHARKHAND,SAHIBGANJ,600205.0,598800.0,348495.0,346703.0,948700.0,945503.0,0.997659133129514,0.9948578889223662,0.9966301254348056
JHARKHAND,SAREIKELA AND KHARSAWAN,421104.0,350631.0,381864.0,361601.0,802968.0,712232.0,0.8326470420608686,0.9469366057025538,0.8869992328461408
JHARKHAND,SIMDEGA,90740.0,90613.0,411692.0,411302.0,502432.0,501915.0,0.9986003967379325,0.9990526898749551,0.9989710050315267
KARNATAKA,BAGALKOT,983727.0,652106.0,286554.0,198361.0,1270281.0,850467.0,0.6628932620533949,0.6922290388548057,0.6695109192375546
KARNATAKA,BANGALORE RURAL,507818.0,278156.0,220502.0,122100.0,728320.0,400256.0,0.5477474213202368,0.5537364740455869,0.549560632688928
KARNATAKA,BANGLORE URBAN,532005.0,301372.0,215286.0,128666.0,747291.0,430038.0,0.5664833977124275,0.5976514961493083,0.5754625708057504
KARNATAKA,BELGAUM,2914126.0,1918910.0,635043.0,442260.0,3549169.0,2361170.0,0.6584855973969553,0.6964252814376349,0.6652740402049043
KARNATAKA,BELLARY,847770.0,597146.0,599795.0,411891.0,1447565.0,1009037.0,0.7043726482418581,0.6867196292066456,0.6970581631912902
KARNATAKA,BIDAR,802751.0,709543.0,473089.0,424295.0,1275840.0,1133838.0,0.8838892757530044,0.8968608443654366,0.8886992099322799
KARNATAKA,BIJAPUR,1204765.0,855126.0,340977.0,270040.0,1545742.0,1125166.0,0.7097865558843426,0.7919595749859961,0.7279131963807673
KARNATAKA,CHAMARAJANAGAR,572596.0,341691.0,312413.0,181244.0,885009.0,522935.0,0.5967401099553612,0.5801423116195549,0.5908809966904291
KARNATAKA,CHIK BALLAPUR,692614.0,543381.0,418562.0,328024.0,1111176.0,871405.0,0.7845365528274045,0.783692738471242,0.7842187016278249
KARNATAKA,CHIKMAGALUR,747814.0,547845.0,260298.0,190099.0,1008112.0,737944.0,0.7325952710165897,0.7303129490046024,0.7320059675909026
KARNATAKA,CHITRADURGA,864277.0,691563.0,606909.0,496219.0,1471186.0,1187782.0,0.8001636049553558,0.8176168091097676,0.8073635828508428
KARNATAKA,DAKSHIN KANNAD,1164943.0,984881.0,168123.0,148576.0,1333066.0,1133457.0,0.8454327808313368,0.883733932894369,0.8502632277771693
KARNATAKA,DAVANGERE,864283.0,582210.0,493977.0,318523.0,1358260.0,900733.0,0.6736335205019652,0.6448134224872818,0.6631521210961082
KARNATAKA,DHARWAD,689232.0,600295.0,105650.0,90237.0,794882.0,690532.0,0.8709621723889779,0.8541126360624705,0.8687226531736786
KARNATAKA,GADAG ,527839.0,413119.0,161364.0,128763.0,689203.0,541882.0,0.7826610007975917,0.7979660890905035,0.7862444011416085
KARNATAKA,GULBARGA,1114276.0,825304.0,438918.0,325242.0,1553194.0,1150546.0,0.740663892967272,0.7410085710770576,0.7407612957557137
KARNATAKA,HASSAN,1228830.0,1009260.0,336826.0,263956.0,1565656.0,1273216.0,0.8213178389199483,0.7836568435928343,0.8132156744521146
KARNATAKA,HAVERI ,961886.0,716485.0,289987.0,208424.0,1251873.0,924909.0,0.7448751723177175,0.7187356674609552,0.7388201518844164
KARNATAKA,KODAGU,413683.0,304826.0,114874.0,82444.0,528557.0,387270.0,0.7368588992054302,0.7176906871877013,0.7326929735108986
KARNATAKA,KOLAR,697377.0,381402.0,390169.0,206058.0,1087546.0,587460.0,0.54690934745482,0.5281249919906502,0.5401702548673804
KARNATAKA,KOPPAL ,790286.0,577335.0,318115.0,233518.0,1108401.0,810853.0,0.7305393237384946,0.7340678685381072,0.7315520285528433
KARNATAKA,MANDYA,1352856.0,876487.0,238213.0,155194.0,1591069.0,1031681.0,0.6478790056000048,0.6514925717740006,0.6484200245243921
KARNATAKA,MYSORE,1189653.0,762692.0,594926.0,377138.0,1784579.0,1139830.0,0.6411045910025864,0.6339242191465829,0.6387108668206899
KARNATAKA,RAICHUR,809235.0,597609.0,569716.0,407779.0,1378951.0,1005388.0,0.7384863482177613,0.7157583778584418,0.7290962477999581
KARNATAKA,RAMANAGARAM,690673.0,403975.0,189530.0,125851.0,880203.0,529826.0,0.5849005245608269,0.6640162507254788,0.6019361442758091
KARNATAKA,SHIMOGA,911651.0,743797.0,264795.0,226345.0,1176446.0,970142.0,0.8158791028584403,0.8547933306897789,0.8246379349328401
KARNATAKA,TUMKUR,1628611.0,960799.0,648651.0,387606.0,2277262.0,1348405.0,0.589949963496501,0.597557083855571,0.592116761268576
KARNATAKA,UDUPI ,902519.0,548567.0,101918.0,65472.0,1004437.0,614039.0,0.6078176747525537,0.6423987911850704,0.611326544123723
KARNATAKA,UTTAR KANNADA,979625.0,647738.0,99788.0,69337.0,1079413.0,717075.0,0.6612101569478117,0.6948430673026816,0.6643194032312006
KARNATAKA,YADGIR,568379.0,442789.0,296219.0,219049.0,864598.0,661838.0,0.7790382825544223,0.7394832877026795,0.7654863878935644
KERALA,ALAPPUZHA,1354793.0,1354793.0,201122.0,201122.0,1555915.0,1555915.0,1.0,1.0,1.0
KERALA,ERNAKULAM,1571867.0,1571867.0,183049.0,183049.0,1754916.0,1754916.0,1.0,1.0,1.0
KERALA,IDUKKI,905295.0,901606.0,229937.0,228091.0,1135232.0,1129697.0,0.9959250851932243,0.9919717139912236,0.9951243446273537
KERALA,KANNUR,1189273.0,1189273.0,76701.0,76701.0,1265974.0,1265974.0,1.0,1.0,1.0
KERALA,KASARAGOD,947038.0,947038.0,121757.0,121757.0,1068795.0,1068795.0,1.0,1.0,1.0
KERALA,KOLLAM,1943473.0,1943473.0,306005.0,306005.0,2249478.0,2249478.0,1.0,1.0,1.0
KERALA,KOTTAYAM,1590013.0,1590013.0,159017.0,159017.0,1749030.0,1749030.0,1.0,1.0,1.0
KERALA,KOZHIKODE,1764284.0,1764284.0,158770.0,158770.0,1923054.0,1923054.0,1.0,1.0,1.0
KERALA,MALAPPURAM,3414030.0,3414030.0,309445.0,309445.0,3723475.0,3723475.0,1.0,1.0,1.0
KERALA,PALAKKAD,1981618.0,1980851.0,464093.0,464093.0,2445711.0,2444944.0,0.9996129425550232,1.0,0.9996863897655938
KERALA,PATHANAMTHITTA,985959.0,985959.0,161579.0,161579.0,1147538.0,1147538.0,1.0,1.0,1.0
KERALA,THIRUVANANTHAPURAM,2006577.0,2006577.0,308678.0,308678.0,2315255.0,2315255.0,1.0,1.0,1.0
KERALA,THRISSUR,1983748.0,1983748.0,304438.0,304438.0,2288186.0,2288186.0,1.0,1.0,1.0
KERALA,WAYANAD,664708.0,664708.0,185913.0,185913.0,850621.0,850621.0,1.0,1.0,1.0
LAKSHADWEEP,LAKSHADWEEP DISTRICT,0.0,0.0,50947.0,0.0,50947.0,0.0,,0.0,0.0
MADHYA PRADESH,ALIRAJPUR,18345.0,17792.0,653327.0,601340.0,671672.0,619132.0,0.9698555464704279,0.9204272898563812,0.9217772960611728
MADHYA PRADESH,ANUPPUR,191517.0,171144.0,329420.0,290998.0,520937.0,462142.0,0.8936230204107207,0.8833647015967458,0.8871360644377343
MADHYA PRADESH,ASHOKNAGAR,451850.0,412210.0,213862.0,207031.0,665712.0,619241.0,0.9122717716056213,0.9680588416829544,0.9301935371451919
MADHYA PRADESH,BALAGHAT,918661.0,861396.0,398689.0,363258.0,1317350.0,1224654.0,0.9376647098331158,0.9111312326148954,0.92963449349072
MADHYA PRADESH,BARWANI,212344.0,152433.0,937577.0,690533.0,1149921.0,842966.0,0.7178587574878499,0.7365080414728603,0.7330642713716855
MADHYA PRADESH,BETUL,572041.0,497488.0,728867.0,607080.0,1300908.0,1104568.0,0.8696719291099764,0.8329091590098057,0.8490746463239522
MADHYA PRADESH,BHIND,935294.0,718311.0,263295.0,214160.0,1198589.0,932471.0,0.7680055683025873,0.813384226817828,0.7779739343511413
MADHYA PRADESH,BHOPAL,336082.0,305749.0,113881.0,106609.0,449963.0,412358.0,0.9097452407448182,0.9361438694777883,0.9164264617312979
MADHYA PRADESH,BURHANPUR,225170.0,203023.0,229583.0,204269.0,454753.0,407292.0,0.9016432029133543,0.8897392228518662,0.8956334537650109
MADHYA PRADESH,CHHATARPUR,966694.0,879237.0,396241.0,387671.0,1362935.0,1266908.0,0.909529799502221,0.9783717485065907,0.9295439621111792
MADHYA PRADESH,CHHINDWARA,738259.0,593155.0,834761.0,658173.0,1573020.0,1251328.0,0.8034510923673128,0.7884568157832003,0.7954940178764415
MADHYA PRADESH,DAMOH,846823.0,769399.0,467142.0,426389.0,1313965.0,1195788.0,0.9085712126382963,0.9127610020079547,0.9100607702640481
MADHYA PRADESH,DATIA,405573.0,397947.0,161980.0,161436.0,567553.0,559383.0,0.981196973171291,0.9966415606865046,0.9856048686201994
MADHYA PRADESH,DEWAS,680542.0,636790.0,450950.0,414098.0,1131492.0,1050888.0,0.9357100663882612,0.9182791883800865,0.9287630844937481
MADHYA PRADESH,DHAR,553020.0,496087.0,1170088.0,1007315.0,1723108.0,1503402.0,0.8970507395754223,0.8608882408844463,0.8724943532268435
MADHYA PRADESH,DINDORI,168907.0,136016.0,442953.0,354419.0,611860.0,490435.0,0.8052715399598596,0.8001277787936869,0.8015477396790115
MADHYA PRADESH,GUNA,580196.0,555299.0,302177.0,293361.0,882373.0,848660.0,0.9570886390116443,0.970825046247729,0.9617928019103033
MADHYA PRADESH,GWALIOR,593988.0,536676.0,235978.0,209885.0,829966.0,746561.0,0.9035132022869149,0.8894261329445965,0.8995079316502121
MADHYA PRADESH,HARDA,224893.0,213644.0,215803.0,197714.0,440696.0,411358.0,0.9499806574682182,0.9161781810262137,0.9334280320220741
MADHYA PRADESH,HOSHANGABAD,566001.0,509347.0,311828.0,289440.0,877829.0,798787.0,0.8999047704862713,0.9282040099028952,0.9099574062830005
MADHYA PRADESH,INDORE,602870.0,469239.0,314577.0,243205.0,917447.0,712444.0,0.7783419310962563,0.7731175515056727,0.7765505800335061
MADHYA PRADESH,JABALPUR,650179.0,624829.0,439635.0,418198.0,1089814.0,1043027.0,0.9610107370431835,0.9512390960683295,0.9570688209180649
MADHYA PRADESH,JHABUA,27800.0,25508.0,868049.0,776664.0,895849.0,802172.0,0.9175539568345323,0.8947236849532688,0.8954321543027899
MADHYA PRADESH,KATNI,589712.0,535795.0,400533.0,357404.0,990245.0,893199.0,0.9085706243047453,0.8923209822910971,0.9019979903963161
MADHYA PRADESH,KHANDWA,541636.0,397896.0,460351.0,337491.0,1001987.0,735387.0,0.7346188214963555,0.7331166870496643,0.7339286837054773
MADHYA PRADESH,KHARGONE,754685.0,673778.0,818922.0,765549.0,1573607.0,1439327.0,0.8927936821322804,0.9348252947167129,0.9146673851857547
MADHYA PRADESH,MANDLA,298029.0,262294.0,593896.0,521117.0,891925.0,783411.0,0.8800955611702217,0.8774549752818676,0.8783373041455279
MADHYA PRADESH,MANDSAUR,890868.0,791406.0,271304.0,245116.0,1162172.0,1036522.0,0.8883538301970663,0.9034735941969156,0.8918834733585046
MADHYA PRADESH,MORENA,1171473.0,1124079.0,337491.0,332207.0,1508964.0,1456286.0,0.9595432417136375,0.9843432861913355,0.9650899557577252
MADHYA PRADESH,NARSINGHPUR,664090.0,597758.0,299398.0,262209.0,963488.0,859967.0,0.9001159481395594,0.8757874134095752,0.8925560048490485
MADHYA PRADESH,NEEMUCH,459367.0,416017.0,140658.0,125473.0,600025.0,541490.0,0.905631009628467,0.892043111660908,0.9024457314278572
MADHYA PRADESH,PANNA,564453.0,467613.0,336042.0,275315.0,900495.0,742928.0,0.828435671349076,0.8192874700186287,0.8250217935690926
MADHYA PRADESH,RAISEN,704623.0,650417.0,387501.0,358791.0,1092124.0,1009208.0,0.9230709187750045,0.9259098686196939,0.9240782182243042
MADHYA PRADESH,RAJGARH,970218.0,853843.0,278570.0,254745.0,1248788.0,1108588.0,0.8800527304172877,0.9144739203790788,0.8877311441173362
MADHYA PRADESH,RATLAM,514947.0,417709.0,521325.0,406392.0,1036272.0,824101.0,0.811168916412757,0.7795367573011077,0.795255492766378
MADHYA PRADESH,REWA,1381284.0,1254261.0,606107.0,529762.0,1987391.0,1784023.0,0.9080399106917911,0.8740403922079765,0.8976708659745365
MADHYA PRADESH,SAGAR,1206801.0,1128289.0,606905.0,567337.0,1813706.0,1695626.0,0.9349420492691007,0.9348036348357651,0.9348957328254965
MADHYA PRADESH,SATNA,1188559.0,1077526.0,605848.0,555358.0,1794407.0,1632884.0,0.9065818356514065,0.916662265122605,0.9099853043373103
MADHYA PRADESH,SEHORE,713123.0,639259.0,370277.0,331735.0,1083400.0,970994.0,0.8964217953985497,0.8959103590015043,0.896247000184604
MADHYA PRADESH,SEONI,588074.0,481986.0,593354.0,459269.0,1181428.0,941255.0,0.8196009345762608,0.7740219160905631,0.7967095751920558
MADHYA PRADESH,SHAHDOL,312606.0,298434.0,467418.0,425234.0,780024.0,723668.0,0.9546649776395847,0.9097510151513206,0.9277509409966873
MADHYA PRADESH,SHAJAPUR,907423.0,833522.0,342378.0,324969.0,1249801.0,1158491.0,0.9185594810799373,0.9491526908855125,0.9269403689067299
MADHYA PRADESH,SHEOPUR,339663.0,323660.0,235334.0,227777.0,574997.0,551437.0,0.9528856543103017,0.9678881929512948,0.9590258731784688
MADHYA PRADESH,SHIVPURI,945809.0,870129.0,453820.0,412673.0,1399629.0,1282802.0,0.9199838445182907,0.9093318937023489,0.9165300233133209
MADHYA PRADESH,SIDHI,583577.0,484330.0,403822.0,341447.0,987399.0,825777.0,0.8299333249939597,0.8455383807717262,0.8363154104875536
MADHYA PRADESH,SINGROULI,433779.0,378123.0,427188.0,375661.0,860967.0,753784.0,0.8716950336461654,0.879380975121024,0.8755085851141797
MADHYA PRADESH,TIKAMGARH,836561.0,725370.0,354897.0,307695.0,1191458.0,1033065.0,0.8670856040384384,0.8669980304144583,0.8670595186737594
MADHYA PRADESH,UJJAIN,834321.0,775934.0,425609.0,400806.0,1259930.0,1176740.0,0.9300185420239931,0.9417235067867455,0.933972522282984
MADHYA PRADESH,UMARIA,233688.0,182492.0,280133.0,229138.0,513821.0,411630.0,0.7809215706411968,0.8179614683025563,0.8011155635912117
MADHYA PRADESH,VIDISHA,824532.0,740316.0,306424.0,298992.0,1130956.0,1039308.0,0.8978620599321797,0.9757460251155262,0.9189641329989849
MAHARASHTRA,AHMEDNAGAR,2970297.0,2788492.0,771612.0,726208.0,3741909.0,3514700.0,0.9387923160545898,0.9411569545315521,0.9392799236967013
MAHARASHTRA,AKOLA,928585.0,824680.0,228554.0,211858.0,1157139.0,1036538.0,0.8881039430962163,0.9269494298940294,0.8957765661688009
MAHARASHTRA,AMRAVATI,1193506.0,1049982.0,715703.0,642524.0,1909209.0,1692506.0,0.8797458915162555,0.8977522799261705,0.8864959257996374
MAHARASHTRA,AURANGABAD,1717560.0,1456027.0,327535.0,274229.0,2045095.0,1730256.0,0.8477299191876848,0.837250980811211,0.846051650412328
MAHARASHTRA,BEED,1695721.0,1446572.0,280193.0,235546.0,1975914.0,1682118.0,0.8530719381313318,0.8406562619337385,0.8513113424976998
MAHARASHTRA,BHANDARA,810859.0,711088.0,295386.0,258807.0,1106245.0,969895.0,0.8769564128905272,0.876165424224574,0.876745205628048
MAHARASHTRA,BULDANA,1643112.0,1290037.0,339944.0,277846.0,1983056.0,1567883.0,0.7851181173285814,0.8173287364977762,0.7906398003888947
MAHARASHTRA,CHANDRAPUR,1100223.0,995929.0,583108.0,530509.0,1683331.0,1526438.0,0.905206489957036,0.9097954409817736,0.9067961084302493
MAHARASHTRA,DHULE,860157.0,748147.0,559614.0,501941.0,1419771.0,1250088.0,0.8697795867498608,0.8969414632228643,0.8804856557853344
MAHARASHTRA,GADCHIROLI,496830.0,430847.0,516000.0,478674.0,1012830.0,909521.0,0.8671919972626452,0.9276627906976744,0.8979996643069419
MAHARASHTRA,GONDIA,814660.0,728020.0,369056.0,337812.0,1183716.0,1065832.0,0.8936488841970883,0.915340761293679,0.9004119231302102
MAHARASHTRA,HINGOLI,753224.0,648744.0,190579.0,168214.0,943803.0,816958.0,0.8612896030928383,0.8826470912325073,0.8656022496220079
MAHARASHTRA,JALGAON,2229183.0,1976852.0,675243.0,597616.0,2904426.0,2574468.0,0.8868056144336288,0.8850384232046834,0.8863947644043952
MAHARASHTRA,JALNA,1255893.0,1033722.0,200915.0,163697.0,1456808.0,1197419.0,0.8230971906046136,0.8147574845083742,0.8219470239043168
MAHARASHTRA,KOLHAPUR,2569138.0,2194447.0,433386.0,370673.0,3002524.0,2565120.0,0.8541569195582331,0.8552952794967996,0.8543212310709256
MAHARASHTRA,LATUR,1376738.0,1304217.0,411134.0,390443.0,1787872.0,1694660.0,0.9473240369627336,0.9496733425112007,0.9478642766372537
MAHARASHTRA,NAGPUR,1318383.0,1086930.0,603929.0,509234.0,1922312.0,1596164.0,0.824441759337006,0.8432017670951387,0.8303355542700664
MAHARASHTRA,NANDED,1676047.0,1503661.0,688793.0,611768.0,2364840.0,2115429.0,0.897147275702889,0.8881739506644232,0.8945336682397118
MAHARASHTRA,NANDURBAR,282011.0,267025.0,956493.0,919437.0,1238504.0,1186462.0,0.9468602288563213,0.9612584723568285,0.9579799500041987
MAHARASHTRA,NASHIK,2085811.0,1770655.0,1487392.0,1314957.0,3573203.0,3085612.0,0.8489048144822325,0.8840688937415287,0.8635423176349063
MAHARASHTRA,OSMANABAD,1137795.0,1088763.0,263526.0,252316.0,1401321.0,1341079.0,0.9569061210499256,0.9574615028498137,0.9570105636039138
MAHARASHTRA,PARBHANI,1016912.0,886453.0,152355.0,135512.0,1169267.0,1021965.0,0.871710629828343,0.8894489842801352,0.8740219299783539
MAHARASHTRA,PUNE,3240327.0,3000170.0,564768.0,521159.0,3805095.0,3521329.0,0.9258849492659229,0.9227842229021475,0.925424726583699
MAHARASHTRA,RAIGAD,1768905.0,1562701.0,330790.0,302639.0,2099695.0,1865340.0,0.8834284486730491,0.914897669216119,0.8883861703723636
MAHARASHTRA,RATNAGIRI,1711264.0,1611800.0,47383.0,44016.0,1758647.0,1655816.0,0.9418768816500551,0.9289407593440685,0.9415283453700487
MAHARASHTRA,SANGLI,1945083.0,1722369.0,285605.0,249917.0,2230688.0,1972286.0,0.8854989735656524,0.8750442044081861,0.8841604025305198
MAHARASHTRA,SATARA,2620448.0,2275473.0,283091.0,242401.0,2903539.0,2517874.0,0.8683526633613794,0.8562652998505781,0.867174162289537
MAHARASHTRA,SINDHUDURG,852701.0,798404.0,45541.0,42044.0,898242.0,840448.0,0.9363235178567868,0.9232120506796074,0.9356587645645605
MAHARASHTRA,SOLAPUR,2608953.0,2358774.0,523154.0,480960.0,3132107.0,2839734.0,0.9041075097941588,0.9193468844737879,0.9066529336322162
MAHARASHTRA,THANE,1723670.0,1523805.0,1291765.0,1209691.0,3015435.0,2733496.0,0.8840468303097461,0.936463675668562,0.9065013837141241
MAHARASHTRA,WARDHA,759705.0,609946.0,277274.0,230511.0,1036979.0,840457.0,0.8028721674860637,0.8313473315204455,0.8104860368435619
MAHARASHTRA,WASHIM,709872.0,664920.0,234667.0,222318.0,944539.0,887238.0,0.936675907769288,0.947376495203842,0.9393344266356392
MAHARASHTRA,YAVATMAL,1540461.0,1447786.0,727496.0,686494.0,2267957.0,2134280.0,0.9398394376748259,0.9436395526573342,0.9410584063101726
MANIPUR,BISHNUPUR,160958.0,130367.0,5332.0,3503.0,166290.0,133870.0,0.8099442090483232,0.6569767441860465,0.8050393890191834
MANIPUR,CHANDEL,0.0,0.0,138198.0,100720.0,138198.0,100720.0,,0.7288093894267645,0.7288093894267645
